"PV.power_kW","GMT.Date","Date"
201.86,2018-04-20 21:37:08,2018-04-20 14:37:08
208.19,2018-04-20 21:37:27,2018-04-20 14:37:27
223.03,2018-04-20 21:37:42,2018-04-20 14:37:42
222.28,2018-04-20 21:37:44,2018-04-20 14:37:44
226.42,2018-04-20 21:37:45,2018-04-20 14:37:45
227.48,2018-04-20 21:37:48,2018-04-20 14:37:48
231.47,2018-04-20 21:37:50,2018-04-20 14:37:50
234.89,2018-04-20 21:37:56,2018-04-20 14:37:56
238.72,2018-04-20 21:37:59,2018-04-20 14:37:59
238.21,2018-04-20 21:38:01,2018-04-20 14:38:01
243.26,2018-04-20 21:38:02,2018-04-20 14:38:02
246.67,2018-04-20 21:38:08,2018-04-20 14:38:08
255.08,2018-04-20 21:38:17,2018-04-20 14:38:17
257.04,2018-04-20 21:38:22,2018-04-20 14:38:22
262.82,2018-04-20 21:38:28,2018-04-20 14:38:28
262.18,2018-04-20 21:38:29,2018-04-20 14:38:29
269.28,2018-04-20 21:38:33,2018-04-20 14:38:33
268.75,2018-04-20 21:38:36,2018-04-20 14:38:36
273.01,2018-04-20 21:38:37,2018-04-20 14:38:37
275.01,2018-04-20 21:38:42,2018-04-20 14:38:42
279.93,2018-04-20 21:38:44,2018-04-20 14:38:44
280.13,2018-04-20 21:38:47,2018-04-20 14:38:47
284.71,2018-04-20 21:38:48,2018-04-20 14:38:48
290.22,2018-04-20 21:38:58,2018-04-20 14:38:58
296.88,2018-04-20 21:39:02,2018-04-20 14:39:02
296.48,2018-04-20 21:39:05,2018-04-20 14:39:05
300.11,2018-04-20 21:39:06,2018-04-20 14:39:06
300.87,2018-04-20 21:39:10,2018-04-20 14:39:10
304.19,2018-04-20 21:39:11,2018-04-20 14:39:11
308.25,2018-04-20 21:39:17,2018-04-20 14:39:17
311.69,2018-04-20 21:39:18,2018-04-20 14:39:18
312.16,2018-04-20 21:39:22,2018-04-20 14:39:22
315.82,2018-04-20 21:39:23,2018-04-20 14:39:23
320.67,2018-04-20 21:39:31,2018-04-20 14:39:31
324.52,2018-04-20 21:39:33,2018-04-20 14:39:33
323.94,2018-04-20 21:39:35,2018-04-20 14:39:35
327.35,2018-04-20 21:39:36,2018-04-20 14:39:36
339.24,2018-04-20 21:39:51,2018-04-20 14:39:51
334.26,2018-04-20 21:39:54,2018-04-20 14:39:54
329.29,2018-04-20 21:39:55,2018-04-20 14:39:55
329.29,2018-04-20 21:39:56,2018-04-20 14:39:56
318.68,2018-04-20 21:39:59,2018-04-20 14:39:59
318.68,2018-04-20 21:40:00,2018-04-20 14:40:00
311.93,2018-04-20 21:40:01,2018-04-20 14:40:01
311.93,2018-04-20 21:40:02,2018-04-20 14:40:02
303.79,2018-04-20 21:40:03,2018-04-20 14:40:03
303.79,2018-04-20 21:40:04,2018-04-20 14:40:04
297.03,2018-04-20 21:40:05,2018-04-20 14:40:05
297.03,2018-04-20 21:40:06,2018-04-20 14:40:06
293.68,2018-04-20 21:40:07,2018-04-20 14:40:07
290.94,2018-04-20 21:40:10,2018-04-20 14:40:10
298.31,2018-04-20 21:40:25,2018-04-20 14:40:25
290.67,2018-04-20 21:40:35,2018-04-20 14:40:35
270.71,2018-04-20 21:40:48,2018-04-20 14:40:48
270.65,2018-04-20 21:40:50,2018-04-20 14:40:50
266.44,2018-04-20 21:40:54,2018-04-20 14:40:54
271.89,2018-04-20 21:41:04,2018-04-20 14:41:04
277.52,2018-04-20 21:41:07,2018-04-20 14:41:07
283.26,2018-04-20 21:41:16,2018-04-20 14:41:16
286.13,2018-04-20 21:41:18,2018-04-20 14:41:18
290.8,2018-04-20 21:41:30,2018-04-20 14:41:30
293.97,2018-04-20 21:41:31,2018-04-20 14:41:31
303.09,2018-04-20 21:41:45,2018-04-20 14:41:45
307.79,2018-04-20 21:41:50,2018-04-20 14:41:50
303.38,2018-04-20 21:41:57,2018-04-20 14:41:57
299.3,2018-04-20 21:41:58,2018-04-20 14:41:58
296.01,2018-04-20 21:42:01,2018-04-20 14:42:01
296.57,2018-04-20 21:42:02,2018-04-20 14:42:02
286.39,2018-04-20 21:42:03,2018-04-20 14:42:03
287.95,2018-04-20 21:42:05,2018-04-20 14:42:05
284.66,2018-04-20 21:42:07,2018-04-20 14:42:07
288.08,2018-04-20 21:42:08,2018-04-20 14:42:08
281.6,2018-04-20 21:42:10,2018-04-20 14:42:10
283,2018-04-20 21:42:12,2018-04-20 14:42:12
287.59,2018-04-20 21:42:13,2018-04-20 14:42:13
287.8,2018-04-20 21:42:18,2018-04-20 14:42:18
297.16,2018-04-20 21:42:27,2018-04-20 14:42:27
297.83,2018-04-20 21:42:30,2018-04-20 14:42:30
303.09,2018-04-20 21:42:33,2018-04-20 14:42:33
302.11,2018-04-20 21:42:35,2018-04-20 14:42:35
305.38,2018-04-20 21:42:36,2018-04-20 14:42:36
309.11,2018-04-20 21:42:42,2018-04-20 14:42:42
311.84,2018-04-20 21:42:44,2018-04-20 14:42:44
313.08,2018-04-20 21:42:48,2018-04-20 14:42:48
316.53,2018-04-20 21:42:50,2018-04-20 14:42:50
319.04,2018-04-20 21:42:56,2018-04-20 14:42:56
314.44,2018-04-20 21:42:57,2018-04-20 14:42:57
314.44,2018-04-20 21:42:59,2018-04-20 14:42:59
308.12,2018-04-20 21:43:01,2018-04-20 14:43:01
306.85,2018-04-20 21:43:04,2018-04-20 14:43:04
299.68,2018-04-20 21:43:05,2018-04-20 14:43:05
297.93,2018-04-20 21:43:07,2018-04-20 14:43:07
289.81,2018-04-20 21:43:11,2018-04-20 14:43:11
292.54,2018-04-20 21:43:26,2018-04-20 14:43:26
297.45,2018-04-20 21:43:33,2018-04-20 14:43:33
299.26,2018-04-20 21:43:39,2018-04-20 14:43:39
304.42,2018-04-20 21:43:41,2018-04-20 14:43:41
305,2018-04-20 21:43:44,2018-04-20 14:43:44
311.44,2018-04-20 21:43:49,2018-04-20 14:43:49
310.77,2018-04-20 21:43:51,2018-04-20 14:43:51
315.94,2018-04-20 21:43:54,2018-04-20 14:43:54
317.11,2018-04-20 21:44:01,2018-04-20 14:44:01
311.93,2018-04-20 21:44:02,2018-04-20 14:44:02
311.93,2018-04-20 21:44:03,2018-04-20 14:44:03
298.61,2018-04-20 21:44:07,2018-04-20 14:44:07
298.5,2018-04-20 21:44:08,2018-04-20 14:44:08
291.2,2018-04-20 21:44:09,2018-04-20 14:44:09
284.64,2018-04-20 21:44:11,2018-04-20 14:44:11
283,2018-04-20 21:44:16,2018-04-20 14:44:16
292.69,2018-04-20 21:44:25,2018-04-20 14:44:25
294.95,2018-04-20 21:44:30,2018-04-20 14:44:30
300.36,2018-04-20 21:44:36,2018-04-20 14:44:36
302.1,2018-04-20 21:44:49,2018-04-20 14:44:49
305.58,2018-04-20 21:44:51,2018-04-20 14:44:51
306.18,2018-04-20 21:44:54,2018-04-20 14:44:54
309.79,2018-04-20 21:44:55,2018-04-20 14:44:55
311.98,2018-04-20 21:44:59,2018-04-20 14:44:59
311.98,2018-04-20 21:45:00,2018-04-20 14:45:00
315.67,2018-04-20 21:45:02,2018-04-20 14:45:02
315.73,2018-04-20 21:45:04,2018-04-20 14:45:04
324.43,2018-04-20 21:45:13,2018-04-20 14:45:13
327.9,2018-04-20 21:45:19,2018-04-20 14:45:19
332.27,2018-04-20 21:45:20,2018-04-20 14:45:20
334.22,2018-04-20 21:45:26,2018-04-20 14:45:26
337.71,2018-04-20 21:45:28,2018-04-20 14:45:28
336.23,2018-04-20 21:45:32,2018-04-20 14:45:32
330.03,2018-04-20 21:45:37,2018-04-20 14:45:37
329.97,2018-04-20 21:45:43,2018-04-20 14:45:43
336.35,2018-04-20 21:45:48,2018-04-20 14:45:48
340.12,2018-04-20 21:45:56,2018-04-20 14:45:56
332.55,2018-04-20 21:46:02,2018-04-20 14:46:02
333.15,2018-04-20 21:46:03,2018-04-20 14:46:03
327.31,2018-04-20 21:46:04,2018-04-20 14:46:04
327.31,2018-04-20 21:46:05,2018-04-20 14:46:05
321.55,2018-04-20 21:46:07,2018-04-20 14:46:07
322.08,2018-04-20 21:46:08,2018-04-20 14:46:08
315.39,2018-04-20 21:46:12,2018-04-20 14:46:12
314.57,2018-04-20 21:46:16,2018-04-20 14:46:16
312.12,2018-04-20 21:46:18,2018-04-20 14:46:18
315.66,2018-04-20 21:46:20,2018-04-20 14:46:20
313.73,2018-04-20 21:46:21,2018-04-20 14:46:21
319.69,2018-04-20 21:46:27,2018-04-20 14:46:27
324.01,2018-04-20 21:46:29,2018-04-20 14:46:29
325.49,2018-04-20 21:46:32,2018-04-20 14:46:32
328.37,2018-04-20 21:46:35,2018-04-20 14:46:35
333.56,2018-04-20 21:46:37,2018-04-20 14:46:37
333.98,2018-04-20 21:46:41,2018-04-20 14:46:41
337.73,2018-04-20 21:46:42,2018-04-20 14:46:42
345.83,2018-04-20 21:46:53,2018-04-20 14:46:53
350.91,2018-04-20 21:46:56,2018-04-20 14:46:56
353.51,2018-04-20 21:47:02,2018-04-20 14:47:02
357.68,2018-04-20 21:47:04,2018-04-20 14:47:04
358.46,2018-04-20 21:47:08,2018-04-20 14:47:08
362.96,2018-04-20 21:47:12,2018-04-20 14:47:12
362.99,2018-04-20 21:47:15,2018-04-20 14:47:15
366.42,2018-04-20 21:47:17,2018-04-20 14:47:17
368.15,2018-04-20 21:47:22,2018-04-20 14:47:22
372.06,2018-04-20 21:47:24,2018-04-20 14:47:24
371.36,2018-04-20 21:47:27,2018-04-20 14:47:27
376.03,2018-04-20 21:47:28,2018-04-20 14:47:28
376.74,2018-04-20 21:47:32,2018-04-20 14:47:32
380.14,2018-04-20 21:47:34,2018-04-20 14:47:34
380.93,2018-04-20 21:47:38,2018-04-20 14:47:38
391.97,2018-04-20 21:47:51,2018-04-20 14:47:51
391.66,2018-04-20 21:47:54,2018-04-20 14:47:54
397.04,2018-04-20 21:47:56,2018-04-20 14:47:56
396.19,2018-04-20 21:48:01,2018-04-20 14:48:01
399.23,2018-04-20 21:48:02,2018-04-20 14:48:02
398.32,2018-04-20 21:48:05,2018-04-20 14:48:05
392.24,2018-04-20 21:48:07,2018-04-20 14:48:07
392.7,2018-04-20 21:48:08,2018-04-20 14:48:08
378.82,2018-04-20 21:48:11,2018-04-20 14:48:11
377.25,2018-04-20 21:48:13,2018-04-20 14:48:13
372.46,2018-04-20 21:48:14,2018-04-20 14:48:14
361.47,2018-04-20 21:48:15,2018-04-20 14:48:15
353.33,2018-04-20 21:48:17,2018-04-20 14:48:17
352.7,2018-04-20 21:48:18,2018-04-20 14:48:18
340.68,2018-04-20 21:48:19,2018-04-20 14:48:19
340.68,2018-04-20 21:48:20,2018-04-20 14:48:20
326.27,2018-04-20 21:48:22,2018-04-20 14:48:22
322.84,2018-04-20 21:48:23,2018-04-20 14:48:23
322.75,2018-04-20 21:48:25,2018-04-20 14:48:25
315.39,2018-04-20 21:48:27,2018-04-20 14:48:27
313.55,2018-04-20 21:48:29,2018-04-20 14:48:29
319.22,2018-04-20 21:48:33,2018-04-20 14:48:33
318.18,2018-04-20 21:48:37,2018-04-20 14:48:37
325.71,2018-04-20 21:48:44,2018-04-20 14:48:44
325.04,2018-04-20 21:48:45,2018-04-20 14:48:45
330.34,2018-04-20 21:48:47,2018-04-20 14:48:47
330.78,2018-04-20 21:48:50,2018-04-20 14:48:50
338.72,2018-04-20 21:49:04,2018-04-20 14:49:04
338.49,2018-04-20 21:49:06,2018-04-20 14:49:06
342.81,2018-04-20 21:49:09,2018-04-20 14:49:09
343.02,2018-04-20 21:49:12,2018-04-20 14:49:12
349.8,2018-04-20 21:49:19,2018-04-20 14:49:19
353.35,2018-04-20 21:49:21,2018-04-20 14:49:21
354.01,2018-04-20 21:49:24,2018-04-20 14:49:24
361.24,2018-04-20 21:49:29,2018-04-20 14:49:29
359.34,2018-04-20 21:49:35,2018-04-20 14:49:35
355.82,2018-04-20 21:49:36,2018-04-20 14:49:36
355.82,2018-04-20 21:49:37,2018-04-20 14:49:37
346.84,2018-04-20 21:49:38,2018-04-20 14:49:38
343.79,2018-04-20 21:49:39,2018-04-20 14:49:39
343.79,2018-04-20 21:49:40,2018-04-20 14:49:40
332.35,2018-04-20 21:49:43,2018-04-20 14:49:43
323.7,2018-04-20 21:49:53,2018-04-20 14:49:53
325.17,2018-04-20 21:49:59,2018-04-20 14:49:59
325.17,2018-04-20 21:50:00,2018-04-20 14:50:00
336.06,2018-04-20 21:50:12,2018-04-20 14:50:12
337.81,2018-04-20 21:50:17,2018-04-20 14:50:17
340.87,2018-04-20 21:50:19,2018-04-20 14:50:19
343.12,2018-04-20 21:50:24,2018-04-20 14:50:24
348.24,2018-04-20 21:50:26,2018-04-20 14:50:26
350.12,2018-04-20 21:50:30,2018-04-20 14:50:30
354.66,2018-04-20 21:50:33,2018-04-20 14:50:33
353.78,2018-04-20 21:50:38,2018-04-20 14:50:38
349.37,2018-04-20 21:50:39,2018-04-20 14:50:39
349.37,2018-04-20 21:50:41,2018-04-20 14:50:41
340.54,2018-04-20 21:50:43,2018-04-20 14:50:43
341.17,2018-04-20 21:50:44,2018-04-20 14:50:44
330.92,2018-04-20 21:50:45,2018-04-20 14:50:45
330.92,2018-04-20 21:50:46,2018-04-20 14:50:46
324.03,2018-04-20 21:50:47,2018-04-20 14:50:47
324.03,2018-04-20 21:50:49,2018-04-20 14:50:49
311.07,2018-04-20 21:50:51,2018-04-20 14:50:51
311.07,2018-04-20 21:50:52,2018-04-20 14:50:52
303.07,2018-04-20 21:50:54,2018-04-20 14:50:54
303.2,2018-04-20 21:50:56,2018-04-20 14:50:56
294.71,2018-04-20 21:51:01,2018-04-20 14:51:01
293.23,2018-04-20 21:51:04,2018-04-20 14:51:04
296.37,2018-04-20 21:51:06,2018-04-20 14:51:06
297.41,2018-04-20 21:51:12,2018-04-20 14:51:12
300.21,2018-04-20 21:51:14,2018-04-20 14:51:14
299.61,2018-04-20 21:51:15,2018-04-20 14:51:15
302.69,2018-04-20 21:51:16,2018-04-20 14:51:16
304.62,2018-04-20 21:51:20,2018-04-20 14:51:20
309.4,2018-04-20 21:51:23,2018-04-20 14:51:23
309.43,2018-04-20 21:51:26,2018-04-20 14:51:26
311.92,2018-04-20 21:51:29,2018-04-20 14:51:29
315.96,2018-04-20 21:51:30,2018-04-20 14:51:30
315.96,2018-04-20 21:51:33,2018-04-20 14:51:33
321.53,2018-04-20 21:51:35,2018-04-20 14:51:35
333.13,2018-04-20 21:51:50,2018-04-20 14:51:50
336.4,2018-04-20 21:51:51,2018-04-20 14:51:51
341.17,2018-04-20 21:51:59,2018-04-20 14:51:59
344.67,2018-04-20 21:52:00,2018-04-20 14:52:00
345.33,2018-04-20 21:52:09,2018-04-20 14:52:09
347.45,2018-04-20 21:52:11,2018-04-20 14:52:11
345.35,2018-04-20 21:52:20,2018-04-20 14:52:20
350.34,2018-04-20 21:52:24,2018-04-20 14:52:24
349.36,2018-04-20 21:52:25,2018-04-20 14:52:25
353.72,2018-04-20 21:52:28,2018-04-20 14:52:28
353.16,2018-04-20 21:52:30,2018-04-20 14:52:30
357.2,2018-04-20 21:52:31,2018-04-20 14:52:31
366.27,2018-04-20 21:52:46,2018-04-20 14:52:46
371.96,2018-04-20 21:52:49,2018-04-20 14:52:49
371.22,2018-04-20 21:52:50,2018-04-20 14:52:50
375.03,2018-04-20 21:52:51,2018-04-20 14:52:51
378.54,2018-04-20 21:52:58,2018-04-20 14:52:58
371.41,2018-04-20 21:53:02,2018-04-20 14:53:02
367,2018-04-20 21:53:03,2018-04-20 14:53:03
367,2018-04-20 21:53:05,2018-04-20 14:53:05
360.34,2018-04-20 21:53:06,2018-04-20 14:53:06
360.34,2018-04-20 21:53:07,2018-04-20 14:53:07
356.75,2018-04-20 21:53:08,2018-04-20 14:53:08
342.65,2018-04-20 21:53:09,2018-04-20 14:53:09
342.65,2018-04-20 21:53:10,2018-04-20 14:53:10
333.67,2018-04-20 21:53:11,2018-04-20 14:53:11
333.67,2018-04-20 21:53:12,2018-04-20 14:53:12
325.9,2018-04-20 21:53:13,2018-04-20 14:53:13
325.9,2018-04-20 21:53:14,2018-04-20 14:53:14
319.93,2018-04-20 21:53:15,2018-04-20 14:53:15
319.93,2018-04-20 21:53:17,2018-04-20 14:53:17
313.45,2018-04-20 21:53:19,2018-04-20 14:53:19
305.97,2018-04-20 21:53:32,2018-04-20 14:53:32
313.78,2018-04-20 21:53:53,2018-04-20 14:53:53
317.79,2018-04-20 21:53:55,2018-04-20 14:53:55
326.57,2018-04-20 21:54:08,2018-04-20 14:54:08
328.24,2018-04-20 21:54:14,2018-04-20 14:54:14
338.3,2018-04-20 21:54:25,2018-04-20 14:54:25
341.59,2018-04-20 21:54:27,2018-04-20 14:54:27
342.2,2018-04-20 21:54:31,2018-04-20 14:54:31
347.59,2018-04-20 21:54:34,2018-04-20 14:54:34
346.7,2018-04-20 21:54:36,2018-04-20 14:54:36
350.43,2018-04-20 21:54:37,2018-04-20 14:54:37
353.6,2018-04-20 21:54:45,2018-04-20 14:54:45
347.32,2018-04-20 21:54:50,2018-04-20 14:54:50
347.91,2018-04-20 21:54:51,2018-04-20 14:54:51
342.99,2018-04-20 21:54:52,2018-04-20 14:54:52
341.19,2018-04-20 21:54:58,2018-04-20 14:54:58
338.39,2018-04-20 21:54:59,2018-04-20 14:54:59
339.05,2018-04-20 21:55:00,2018-04-20 14:55:00
339.05,2018-04-20 21:55:01,2018-04-20 14:55:01
343.28,2018-04-20 21:55:02,2018-04-20 14:55:02
343.65,2018-04-20 21:55:08,2018-04-20 14:55:08
337.86,2018-04-20 21:55:09,2018-04-20 14:55:09
335.86,2018-04-20 21:55:11,2018-04-20 14:55:11
331.24,2018-04-20 21:55:12,2018-04-20 14:55:12
323.15,2018-04-20 21:55:13,2018-04-20 14:55:13
323.15,2018-04-20 21:55:14,2018-04-20 14:55:14
315.28,2018-04-20 21:55:15,2018-04-20 14:55:15
315.28,2018-04-20 21:55:16,2018-04-20 14:55:16
295.39,2018-04-20 21:55:21,2018-04-20 14:55:21
296.33,2018-04-20 21:55:22,2018-04-20 14:55:22
292.55,2018-04-20 21:55:24,2018-04-20 14:55:24
292.14,2018-04-20 21:55:30,2018-04-20 14:55:30
283.33,2018-04-20 21:55:49,2018-04-20 14:55:49
291.8,2018-04-20 21:56:01,2018-04-20 14:56:01
296.28,2018-04-20 21:56:04,2018-04-20 14:56:04
297.19,2018-04-20 21:56:07,2018-04-20 14:56:07
300.38,2018-04-20 21:56:09,2018-04-20 14:56:09
301.01,2018-04-20 21:56:11,2018-04-20 14:56:11
304.8,2018-04-20 21:56:12,2018-04-20 14:56:12
306.33,2018-04-20 21:56:17,2018-04-20 14:56:17
312.01,2018-04-20 21:56:19,2018-04-20 14:56:19
314.79,2018-04-20 21:56:26,2018-04-20 14:56:26
317.8,2018-04-20 21:56:27,2018-04-20 14:56:27
320.14,2018-04-20 21:56:32,2018-04-20 14:56:32
324.04,2018-04-20 21:56:35,2018-04-20 14:56:35
319.64,2018-04-20 21:56:50,2018-04-20 14:56:50
313.71,2018-04-20 21:56:54,2018-04-20 14:56:54
311.76,2018-04-20 21:57:05,2018-04-20 14:57:05
318.13,2018-04-20 21:57:13,2018-04-20 14:57:13
324.67,2018-04-20 21:57:17,2018-04-20 14:57:17
325.64,2018-04-20 21:57:21,2018-04-20 14:57:21
331.55,2018-04-20 21:57:24,2018-04-20 14:57:24
332.21,2018-04-20 21:57:27,2018-04-20 14:57:27
336.71,2018-04-20 21:57:29,2018-04-20 14:57:29
336.06,2018-04-20 21:57:30,2018-04-20 14:57:30
339.21,2018-04-20 21:57:32,2018-04-20 14:57:32
342.92,2018-04-20 21:57:38,2018-04-20 14:57:38
340.88,2018-04-20 21:57:41,2018-04-20 14:57:41
332.02,2018-04-20 21:57:43,2018-04-20 14:57:43
331.05,2018-04-20 21:57:44,2018-04-20 14:57:44
322.44,2018-04-20 21:57:45,2018-04-20 14:57:45
322.44,2018-04-20 21:57:46,2018-04-20 14:57:46
313.93,2018-04-20 21:57:47,2018-04-20 14:57:47
313.93,2018-04-20 21:57:49,2018-04-20 14:57:49
306.13,2018-04-20 21:57:50,2018-04-20 14:57:50
302.77,2018-04-20 21:57:51,2018-04-20 14:57:51
302.77,2018-04-20 21:57:52,2018-04-20 14:57:52
297.71,2018-04-20 21:57:53,2018-04-20 14:57:53
292.54,2018-04-20 21:57:58,2018-04-20 14:57:58
315.62,2018-04-20 21:58:34,2018-04-20 14:58:34
320.04,2018-04-20 21:58:35,2018-04-20 14:58:35
323.6,2018-04-20 21:58:40,2018-04-20 14:58:40
326.6,2018-04-20 21:58:43,2018-04-20 14:58:43
326.74,2018-04-20 21:58:46,2018-04-20 14:58:46
332.74,2018-04-20 21:58:50,2018-04-20 14:58:50
344.78,2018-04-20 21:59:11,2018-04-20 14:59:11
348,2018-04-20 21:59:15,2018-04-20 14:59:15
351.87,2018-04-20 21:59:16,2018-04-20 14:59:16
356.88,2018-04-20 21:59:24,2018-04-20 14:59:24
356.19,2018-04-20 21:59:28,2018-04-20 14:59:28
346.56,2018-04-20 21:59:32,2018-04-20 14:59:32
338.59,2018-04-20 21:59:33,2018-04-20 14:59:33
338.59,2018-04-20 21:59:35,2018-04-20 14:59:35
329.39,2018-04-20 21:59:36,2018-04-20 14:59:36
324.17,2018-04-20 21:59:37,2018-04-20 14:59:37
324.17,2018-04-20 21:59:38,2018-04-20 14:59:38
311.43,2018-04-20 21:59:39,2018-04-20 14:59:39
311.43,2018-04-20 21:59:40,2018-04-20 14:59:40
306.47,2018-04-20 21:59:41,2018-04-20 14:59:41
300.56,2018-04-20 21:59:47,2018-04-20 14:59:47
305.63,2018-04-20 21:59:56,2018-04-20 14:59:56
308.86,2018-04-20 21:59:58,2018-04-20 14:59:58
308.7,2018-04-20 21:59:59,2018-04-20 14:59:59
309.99,2018-04-20 22:00:00,2018-04-20 15:00:00
317.91,2018-04-20 22:00:07,2018-04-20 15:00:07
321.71,2018-04-20 22:00:14,2018-04-20 15:00:14
327.46,2018-04-20 22:00:16,2018-04-20 15:00:16
329.05,2018-04-20 22:00:21,2018-04-20 15:00:21
335.18,2018-04-20 22:00:24,2018-04-20 15:00:24
336.25,2018-04-20 22:00:27,2018-04-20 15:00:27
340.74,2018-04-20 22:00:29,2018-04-20 15:00:29
341.52,2018-04-20 22:00:33,2018-04-20 15:00:33
345.58,2018-04-20 22:00:34,2018-04-20 15:00:34
348.65,2018-04-20 22:00:39,2018-04-20 15:00:39
353.76,2018-04-20 22:00:41,2018-04-20 15:00:41
356.61,2018-04-20 22:00:49,2018-04-20 15:00:49
364.26,2018-04-20 22:00:54,2018-04-20 15:00:54
366.34,2018-04-20 22:00:58,2018-04-20 15:00:58
369.44,2018-04-20 22:01:00,2018-04-20 15:01:00
366.59,2018-04-20 22:01:07,2018-04-20 15:01:07
370.66,2018-04-20 22:01:10,2018-04-20 15:01:10
368.89,2018-04-20 22:01:11,2018-04-20 15:01:11
374.66,2018-04-20 22:01:15,2018-04-20 15:01:15
375.14,2018-04-20 22:01:18,2018-04-20 15:01:18
378.6,2018-04-20 22:01:21,2018-04-20 15:01:21
377.77,2018-04-20 22:01:24,2018-04-20 15:01:24
383.59,2018-04-20 22:01:27,2018-04-20 15:01:27
385.47,2018-04-20 22:01:32,2018-04-20 15:01:32
389.8,2018-04-20 22:01:34,2018-04-20 15:01:34
390.39,2018-04-20 22:01:40,2018-04-20 15:01:40
386.82,2018-04-20 22:01:42,2018-04-20 15:01:42
387.68,2018-04-20 22:01:43,2018-04-20 15:01:43
383.96,2018-04-20 22:01:44,2018-04-20 15:01:44
376.73,2018-04-20 22:01:45,2018-04-20 15:01:45
376.73,2018-04-20 22:01:46,2018-04-20 15:01:46
358.56,2018-04-20 22:01:50,2018-04-20 15:01:50
345.42,2018-04-20 22:01:51,2018-04-20 15:01:51
345.42,2018-04-20 22:01:53,2018-04-20 15:01:53
334.55,2018-04-20 22:01:54,2018-04-20 15:01:54
332.93,2018-04-20 22:01:56,2018-04-20 15:01:56
326.01,2018-04-20 22:01:57,2018-04-20 15:01:57
326.01,2018-04-20 22:01:58,2018-04-20 15:01:58
321.06,2018-04-20 22:01:59,2018-04-20 15:01:59
314.76,2018-04-20 22:02:06,2018-04-20 15:02:06
323.76,2018-04-20 22:02:26,2018-04-20 15:02:26
320.61,2018-04-20 22:02:40,2018-04-20 15:02:40
322.36,2018-04-20 22:02:44,2018-04-20 15:02:44
312.36,2018-04-20 22:02:50,2018-04-20 15:02:50
307.37,2018-04-20 22:02:57,2018-04-20 15:02:57
314.85,2018-04-20 22:03:04,2018-04-20 15:03:04
314.33,2018-04-20 22:03:05,2018-04-20 15:03:05
319.35,2018-04-20 22:03:08,2018-04-20 15:03:08
320.78,2018-04-20 22:03:11,2018-04-20 15:03:11
328.6,2018-04-20 22:03:18,2018-04-20 15:03:18
328.17,2018-04-20 22:03:19,2018-04-20 15:03:19
331.25,2018-04-20 22:03:20,2018-04-20 15:03:20
335.86,2018-04-20 22:03:29,2018-04-20 15:03:29
333.47,2018-04-20 22:03:40,2018-04-20 15:03:40
336.49,2018-04-20 22:03:43,2018-04-20 15:03:43
332.02,2018-04-20 22:03:45,2018-04-20 15:03:45
335.63,2018-04-20 22:03:48,2018-04-20 15:03:48
336.55,2018-04-20 22:03:50,2018-04-20 15:03:50
343.64,2018-04-20 22:03:56,2018-04-20 15:03:56
343.18,2018-04-20 22:03:59,2018-04-20 15:03:59
347.27,2018-04-20 22:04:00,2018-04-20 15:04:00
351.15,2018-04-20 22:04:04,2018-04-20 15:04:04
351.72,2018-04-20 22:04:06,2018-04-20 15:04:06
355.53,2018-04-20 22:04:08,2018-04-20 15:04:08
354.75,2018-04-20 22:04:09,2018-04-20 15:04:09
357.96,2018-04-20 22:04:11,2018-04-20 15:04:11
357.32,2018-04-20 22:04:12,2018-04-20 15:04:12
360.56,2018-04-20 22:04:14,2018-04-20 15:04:14
360.95,2018-04-20 22:04:16,2018-04-20 15:04:16
364.51,2018-04-20 22:04:19,2018-04-20 15:04:19
363.67,2018-04-20 22:04:21,2018-04-20 15:04:21
367.71,2018-04-20 22:04:22,2018-04-20 15:04:22
373.09,2018-04-20 22:04:31,2018-04-20 15:04:31
379.71,2018-04-20 22:04:36,2018-04-20 15:04:36
377.55,2018-04-20 22:04:39,2018-04-20 15:04:39
364.55,2018-04-20 22:04:43,2018-04-20 15:04:43
364.18,2018-04-20 22:04:44,2018-04-20 15:04:44
356.45,2018-04-20 22:04:45,2018-04-20 15:04:45
327.24,2018-04-20 22:04:51,2018-04-20 15:04:51
327.09,2018-04-20 22:04:52,2018-04-20 15:04:52
315.05,2018-04-20 22:04:55,2018-04-20 15:04:55
314.71,2018-04-20 22:04:57,2018-04-20 15:04:57
310.42,2018-04-20 22:04:59,2018-04-20 15:04:59
309.27,2018-04-20 22:05:00,2018-04-20 15:05:00
304.59,2018-04-20 22:05:02,2018-04-20 15:05:02
302.28,2018-04-20 22:05:04,2018-04-20 15:05:04
298.31,2018-04-20 22:05:05,2018-04-20 15:05:05
296.15,2018-04-20 22:05:09,2018-04-20 15:05:09
291.47,2018-04-20 22:05:10,2018-04-20 15:05:10
286.64,2018-04-20 22:05:13,2018-04-20 15:05:13
287.41,2018-04-20 22:05:15,2018-04-20 15:05:15
283.93,2018-04-20 22:05:16,2018-04-20 15:05:16
283.93,2018-04-20 22:05:17,2018-04-20 15:05:17
279.23,2018-04-20 22:05:19,2018-04-20 15:05:19
279.35,2018-04-20 22:05:23,2018-04-20 15:05:23
274.9,2018-04-20 22:05:28,2018-04-20 15:05:28
277.61,2018-04-20 22:05:43,2018-04-20 15:05:43
271,2018-04-20 22:05:48,2018-04-20 15:05:48
